protein	fraction_significant	binom_p_val	binom_fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT4G32551.2	0	1	1	0.201524833483037	0.296150475712651	0.385763844986108	15.492274308676	15.5461252720001	15.5835738066552
AT4G33010.1	0	1	1	0.176222792434991	0.206006933189829	0.231457620774872	16.6920567565559	16.6939314549016	16.6961308092301
AT4G33030.1	0	1	1	-1.55999636309554	-1.22064854597299	-0.92184038112008	16.403742435801	16.5537134554763	16.7265249344801
AT4G33220.1	0	1	1	-0.437909684126725	-0.371510985440191	-0.289337942403092	15.741053521602	15.7721499083583	15.8145745389014
AT4G33865.1	0	1	1	-0.26540566944752	0.21285246659556	0.52627296522158	16.9106849807905	17.0629526579035	17.290527986139
AT4G34110.1	0	1	1	-0.283025601808059	-0.253241461053217	-0.227790773468179	17.5443096240126	17.5461843223582	17.5483836766867
AT4G34131.1	0	1	1	0.610029099536185	0.684661867402945	0.807282791595757	17.0314682011561	17.0646823153237	17.1255499566861
AT4G34135.1	0	1	1	-0.671554893646795	-0.452927024758884	-0.394202156195515	16.4349906831482	16.5435825839992	16.5693020814764
AT4G34200.1	0	1	1	-0.178454958421286	-0.148670817666445	-0.123220130081406	18.0557244136543	18.0575991119999	18.0597984663285
AT4G34230.1	0	1	1	1.28982248339151	1.31960662414635	1.34505731173139	18.9223582550954	18.924232953441	18.9264323077695
AT4G34260.1	0.469	0.976854401319736	1	-4.41752863403878	-2.7613404761759	-1.73423567852651	13.9754720420779	14.813352680153	15.3304891195412
AT4G34430.4	0	1	1	-0.38572405746728	-0.0585976336850271	1.11582042722618	15.5092508157883	15.658970143359	16.2713326576335
AT4G34450.1	0	1	1	0.0846567344500787	0.114440875204917	0.139891562789959	17.1086592327017	17.1105339310473	17.1127332853758
AT4G34660.1	0	1	1	-0.516789919731803	-0.263415659338498	-0.0325698562221445	15.8163589724836	15.9285017230703	16.0593055552236
AT4G34870.1	0	1	1	0.371391131212027	0.401175271966868	0.426625959551907	17.413374749489	17.4152494478346	17.4174488021631
AT4G34980.1	0	1	1	-0.285325690962172	-0.255541550207335	-0.230090862622294	17.2917489845049	17.2936236828505	17.295823037179
AT4G35060.1	0.958	2.90096541974429e-227	7.81188545173998e-226	2.03094746640839	2.97686004251762	4.48394533488867	14.15615000237	14.9568119607175	15.4143145420189
AT4G35090.1	0	1	1	0.00841838764640758	0.0382025284012489	0.063653215986292	19.5313986728293	19.5332733711749	19.5354727255035
AT4G35100.1	0	1	1	-0.959590179564149	-0.929806038809307	-0.904355351224268	17.1964371196102	17.1983118179558	17.2005111722843
AT4G35230.1	0.829	1.86580852224501e-104	2.42555107891851e-103	-4.27949434547865	-2.69666992801806	-1.62369094376352	14.0062410156552	14.8026635674186	15.3422414902278
AT4G35310.1	0	1	1	0.246055657093354	0.378075870962463	0.551244624354324	16.9356542855202	16.9980912332441	17.0841269458308
AT4G35450.5	0.005	1	1	-1.29739221740623	-0.825716106636091	-0.313400926062111	17.8876339003775	18.1155630964637	18.3646957545294
AT4G35800.1	0	1	1	-0.207447582874541	0.0815732312042313	0.223843734308089	15.7314326193467	15.8043400004782	15.9515023967506
AT4G35830.1	0	1	1	-0.436743721007181	0.7018595832168	1.11067152619475	15.6782542852831	15.8726119258466	16.4557095937591
AT4G36020.1	0	1	1	-0.474379317050596	-0.0426648763129612	0.297496614812862	15.5991541973894	15.7729242722978	15.9709266099666
AT4G36250.1	0	1	1	-0.00721123726557953	0.201144402766124	0.7211852687075	15.5716771087844	15.6738952386305	15.9340047816173
AT4G36630.1	0	1	1	0.115450246612368	0.308789351185606	0.722214118469086	15.6666377647141	15.765117610975	15.9721288724416
AT4G36690.1	0	1	1	-0.203016691843191	-0.173232551088351	-0.147781863503311	16.5771925700632	16.5790672684088	16.5812666227374
AT4G36960.1	0	1	1	0.300964524108277	0.375494943954466	0.487866910831774	16.3232701142508	16.3591459119475	16.4144652924871
AT4G37870.1	0	1	1	-0.775487820278988	-0.511813428661187	-0.257394581853824	15.9735147544176	16.1128421743383	16.2298427890429
AT4G37910.1	0	1	1	-0.166315249187773	0.696481858316042	0.950072507799326	15.9090096910884	16.0333918868197	16.4682367058427
AT4G37930.1	0	1	1	1.57715941731623	1.67362152075974	1.77378519050002	17.5782128771072	17.6232174623696	17.6734283427693
AT4G37980.1	0	1	1	-1.07909216080967	-1.04930802005483	-1.02385733246979	17.8960139330291	17.8978886313747	17.9000879857032
AT4G38130.1	0	1	1	0.502529954720636	0.690154172411409	0.807434135564328	16.2908683064992	16.3499896050623	16.4511177717567
AT4G38600.1	0	1	1	-0.609579901399641	-0.259124140582655	-0.00161845318455695	16.2176051024609	16.3464791129438	16.5246121555851
AT4G38630.1	0	1	1	0.216097026261505	0.295324881171708	0.35284852053083	16.4867515648468	16.5261433458416	16.5517815685861
AT4G38740.1	0	1	1	-0.287948501508791	-0.196363178940877	-0.116568322735256	17.4046110648321	17.4478506992456	17.4845625171656
AT4G38970.1	0	1	1	0.0789197260048013	0.207393448960203	0.332903296385809	17.2193979974049	17.2777621438086	17.3433785494765
AT4G39080.1	0	1	1	0.239343602811448	0.570423595774485	1.09596522537383	15.4621586655207	15.6294713078951	15.897028009862
AT4G39100.1	0.958	2.90096541974429e-227	7.81188545173998e-226	-5.13881579797561	-3.44318643439997	-2.37645993772297	14.3059924635062	15.1553922704144	15.7163544224995
AT4G39200.1	0.995	7.73850530630068e-289	4.60644710601372e-287	3.23975908144522	4.13943386296602	5.78989520593433	14.7105029981929	15.5477318839935	16.0060333759849
AT4G39260.1	0	1	1	1.11917365179428	1.14895779254912	1.17440848013416	18.7175714415617	18.7194461399073	18.7216454942358
AT4G39330.1	0	1	1	-0.107014506977787	0.244491897646268	0.616834735788319	15.9126689272776	16.0883377754111	16.2808600104396
AT4G39520.1	0	1	1	-1.11917564801783	-0.601608026122782	-0.384631956624818	15.8083085088625	15.916899062429	16.1765512343239
AT4G39680.1	0	1	1	-0.11730520832603	-0.0875210675711894	-0.0620703799861496	16.6142358716226	16.6161105699682	16.6183099242967
AT5G01160.1	1	9.33263618504238e-302	7.53943680377352e-300	-8.06553293070892	-6.34115609958114	-5.27347370848716	15.7236269811222	16.5920972230417	17.1230191116157
AT5G01220.1	0	1	1	0.174867532372059	0.328901438779195	0.466351727574865	15.4797543489024	15.5596953451409	15.6323592816931
AT5G01530.1	0	1	1	-1.76277391479476	-1.73298977403992	-1.70753908645488	16.73725393943	16.7391286377756	16.7413279921041
AT5G01600.1	0.004	1	1	-0.905637817516825	-0.605787448217511	0.00942366612594748	16.0089321290037	16.1385392981707	16.409906670988
AT5G01660.1	0	1	1	0.124237019912642	0.182804836111487	0.263250879353939	17.1796833717265	17.2050751403963	17.2451004024331
AT5G02490.1	0	1	1	-0.469165201747161	-0.439381060992323	-0.413930373407283	16.871244168881	16.8731188672266	16.8753182215552
AT5G02500.1	0	1	1	-0.54787337643955	-0.518089235684714	-0.492638548099674	22.6578123358371	22.6596870341827	22.6618863885112
AT5G02530.1	0.092	1	1	0.296891145576242	0.550992983181055	1.17412878545255	15.8123564016959	16.1265816803482	16.2427784749169
AT5G02870.1	0	1	1	0.813087921234605	0.842872061989447	0.868322749574486	18.1295483792728	18.1314230776184	18.1336224319469
AT5G03320.1	0	1	1	-0.149265077452894	0.187238348085506	0.531690488941063	15.6378141272159	15.7441622603578	15.9695977727389
AT5G03540.3	0.228	1	1	-3.24595105983608	-1.58928514877771	-0.520660808357792	13.4361956075311	14.2667123356383	14.8036888148757
AT5G03630.1	0	1	1	-0.0644614895351679	0.0970790171015219	0.18112598923582	15.7930135752878	15.87369419114	15.914690784906
AT5G04140.2	0.95	9.31846353326591e-217	2.15085352165791e-215	2.05832041183175	2.965050470252	4.56901644288613	14.134704303681	14.9412017990414	15.3916171041176
AT5G04280.1	0	1	1	-0.801742260778391	-0.771958120023551	-0.746507432438511	16.8063649942199	16.8082396925655	16.810439046894
AT5G04430.2	0	1	1	-0.314272931566623	-0.160130856197833	0.0382193655834504	15.8933775576814	15.9882973877613	16.0724438695493
AT5G04480.1	0	1	1	-0.54930867934224	-0.0382877826625255	0.316947627210547	15.5931624593711	15.8362699829799	16.1075061962525
AT5G04990.1	0.305	1	1	-3.71524645766125	-1.93833360746824	-0.821657631202963	13.533168926349	14.4155833138848	14.9736135231585
AT5G05000.1	0	1	1	-0.725410521659338	-0.633170769877156	-0.507891539545546	17.144425616231	17.1970361655397	17.249588670067
AT5G05010.1	0	1	1	-1.02622591572642	-0.996441774971582	-0.970991087386543	17.7294178321	17.7312925304456	17.7334918847741
AT5G06120.1	0.528	0.0409693508944317	0.284271999150934	-5.02796464833484	-3.04412667723378	-1.5402176565915	14.0093556549168	14.9220476717449	15.8709717522548
AT5G06140.1	0.476	0.939392867094431	1	-4.34078119700349	-2.34310905814826	-0.997873555664776	13.7462856442099	14.6037598338574	15.3625507022944
AT5G06160.1	0	1	1	-0.782711685285894	-0.6648460890384	-0.551718766274597	16.1819421963356	16.2362760788812	16.2902070197746
AT5G06600.1	0	1	1	-0.290366072686479	0.131655586156385	0.336359052943397	15.7424099586363	15.8376381029235	16.0454684067783
AT5G06970.1	0.714	3.7622745111984e-43	3.83345267762647e-42	1.21092608115799	2.15929423553562	3.79064143145655	13.7721300338356	14.5379512335929	14.9889572884244
AT5G07030.1	0	1	1	-0.258673448810127	-0.228889308055288	-0.203438620470247	19.305626634722	19.3075013330676	19.3097006873961
AT5G07350.2	0	1	1	0.0130965357999886	0.139753553977655	0.256999913013086	16.6262945618747	16.6867006022648	16.7492745294522
AT5G07440.1	0.552	0.000557524589634632	0.00404205327485108	0.798206461311227	1.06674341751641	1.17741851018035	16.5054687179055	16.6386932067107	16.6924116097001
AT5G08450.1	0	1	1	0.0850764845349358	0.114860625289775	0.140311312874814	16.9286632815068	16.9305379798524	16.9327373341809
AT5G08550.1	0.531	0.0268389248225152	0.188539279343259	1.10155031142335	1.9781905278456	3.53945056543247	13.651169890654	14.4256088921092	14.8684201240886
AT5G08590.1	0.711	5.76496325384397e-42	5.66971603486741e-41	-4.17550955705785	-2.4221760193512	-1.39159971337003	13.8189302267866	14.7187923080704	15.2280018411157
AT5G08690.1	0	1	1	0.0327317586544663	0.0625158994093054	0.0879665869943442	18.372859205293	18.3747339036386	18.3769332579671
AT5G09390.1	0	1	1	-0.66904147434132	-0.543081067499177	-0.462150563732679	16.177157244114	16.2374492388934	16.2768471395957
AT5G09510.1	0	1	1	0.0789112699338548	0.108695410688695	0.134146098273735	19.4314307452811	19.4333054436267	19.4355047979553
AT5G09590.1	0	1	1	-0.466499601131645	-0.385787991685794	-0.28303875575401	16.4252734001545	16.4759448945144	16.5149165808515
AT5G09660.4	0	1	1	-1.29040732533334	-1.18048111054854	-1.04569904196028	17.8224708837524	17.8914457465992	17.941782276054
AT5G09810.1	0	1	1	-0.377435328007725	-0.347651187252884	-0.322200499667845	20.0146245823772	20.0164992807228	20.0186986350513
AT5G09850.1	0.872	5.78436743799082e-137	8.84070212482111e-136	1.620673760291	2.58777514739219	4.07724905772079	13.984476849217	14.7388105099314	15.221168803576
AT5G09880.1	0	1	1	0.224488381681788	0.254272522436627	0.279723210021669	17.0772750416569	17.0791497400025	17.081349094331
AT5G09900.3	0	1	1	0.358791463978138	0.412272429200246	0.470327774378159	15.2019506239947	15.2231483895171	15.2531539822501
AT5G10010.1	0	1	1	-0.649026054478524	-0.490863217866037	-0.375182653736291	16.2839838355792	16.3609248251681	16.4152992866913
AT5G10060.1	0.504	0.412413126573178	1	1.09162603299017	2.08065186817167	3.64927108591782	13.6741834949564	14.4393497564478	14.9289397976394
AT5G10360.1	0	1	1	-0.546851636155188	0.596482888008976	0.979749393481252	15.622369210314	15.8105528264652	16.3921797562555
AT5G10370.1	0.641	1.85235319739016e-19	1.64961532775455e-18	1.28419320463384	1.73234082334225	2.53004855989735	16.228111388582	16.5612477566694	16.8940210664395
AT5G10470.2	0.455	0.998007987234618	1	-1.52035460398407	-1.31893505831135	-0.495317846255511	16.2472141907592	16.3442559350014	16.7561362475822
AT5G10980.1	0	1	1	-0.716070627778731	-0.68628648702389	-0.660835799438851	19.8549431127277	19.8568178110733	19.8590171654018
AT5G11060.1	0	1	1	-0.168698422517415	-0.0704205892856308	0.0447354396829437	17.8813312990504	17.9279626563135	17.9809863812794
AT5G11110.1	0	1	1	-1.7893160695894	-1.02298850454805	-0.881846240168376	16.9086392186324	17.2969960995999	17.3669771681407
AT5G11170.1	0	1	1	-0.0679725195773895	-0.0381883788225468	-0.0127376912375094	19.7493960275481	19.7512707258937	19.7534700802222
AT5G11420.1	0	1	1	-0.664888985827097	-0.635104845072259	-0.609654157487221	19.9087576369865	19.9106323353321	19.9128316896607
AT5G11670.1	0	1	1	-0.251313557706487	-0.221529416951647	-0.196078729366609	16.8595182270392	16.8613929253848	16.8635922797133
AT5G12250.1	0	1	1	-1.45017423163312	-1.42039009087828	-1.39493940329325	18.3303630215172	18.3322377198628	18.3344370741913
AT5G13010.1	0.926	1.92160164831122e-188	3.74712321420687e-187	1.88744243057407	2.90841005485323	4.52200380778474	14.0717854121411	14.8655946988947	15.350241835252
AT5G13030.1	0	1	1	-0.168396315063731	-0.0347272551357846	0.10628810826344	15.7701274485963	15.8349559590319	15.9003039291607
AT5G13370.1	0.66	1.27359162225033e-24	1.16163881029445e-23	-4.24154879412393	-2.61806995745426	-1.60134440734943	13.9721845838976	14.8043401536653	15.3135882132309
AT5G13480.2	0	1	1	0.00775323961943062	0.222217855350068	0.786550695636396	15.7187241800026	15.8187635159675	16.1070944388911
AT5G14170.1	0	1	1	-0.418641449771496	-0.388857309016659	-0.36340662143162	16.6390151413227	16.6408898396683	16.6430891939968
AT5G14740.1	1	9.33263618504238e-302	7.53943680377352e-300	-3.10039753249319	-3.07061339173835	-3.04516270415331	20.4678171047117	20.4696918030573	20.4718911573859
AT5G14780.1	0	1	1	0.0647921644543893	0.237854141820032	0.377854025506697	16.1398687779612	16.2104032270611	16.2912094836752
AT5G14920.1	0	1	1	-0.427177837358678	-0.353833292211399	-0.190728153629871	17.9309714087951	18.0128857552992	18.0466327595455
AT5G15200.1	0	1	1	0.123287305424198	0.153071446179036	0.178522133764078	19.0073627893789	19.0092374877245	19.011436842053
AT5G15270.1	0	1	1	-0.518390182136209	-0.48860604138137	-0.463155353796329	16.3419838582266	16.3438585565722	16.3460579109007
AT5G15490.1	0	1	1	-0.0999360611873205	-0.0233733230798665	0.0368290566835457	16.8063593679222	16.843733633703	16.8681411087987
AT5G16050.1	0	1	1	-1.06776330106144	-0.836094257157743	-0.381983178813213	16.8986100896111	17.1135256825275	17.2494679141082
AT5G16130.1	0	1	1	0.0299570558324748	0.245292971387337	0.508340150892201	16.6182204585041	16.7246913205791	16.8551158296907
AT5G16370.1	0	1	1	0.113963068018441	0.198441155498425	0.288761135355488	15.7854434561584	15.8243377295306	15.8638871444016
AT5G16780.1	0	1	1	0.0409488607992027	0.0707330015540409	0.0961836891390804	16.2688392737875	16.2707139721331	16.2729133264616
AT5G17020.1	0	1	1	-0.22015973871786	-0.0909633476518103	0.0690367920116377	15.5164414794452	15.5919482867084	15.6508355666019
AT5G17170.1	0	1	1	-1.13482878209366	-0.819061817819779	-0.39173258481521	17.084479010396	17.2383262638713	17.443807845474
AT5G17250.1	0.386	0.999999999999824	1	-4.89593367260962	-3.13885929344923	-2.0950468854545	14.1490353656321	14.9985357065235	15.5202835848802
AT5G17380.1	0.985	6.52127451833617e-269	3.07315061676592e-267	1.56837723786158	1.96950760683403	2.16741743542084	16.4517342328341	16.5694659981362	16.760352932633
AT5G17900.1	0	1	1	0.0388140555927331	0.168970083274287	0.248683437285674	16.4993734149755	16.5619178666766	16.5981461994187
AT5G17920.1	0	1	1	0.0897407302077328	0.119524870962573	0.14497555854761	18.815528302935	18.8174030012806	18.8196023556092
AT5G18230.4	1	9.33263618504238e-302	7.53943680377352e-300	-5.36927130809111	-5.06790917780996	-4.6273311085991	18.2755041282002	18.4163171281687	18.5960590417548
AT5G18380.1	0	1	1	0.614513951364475	0.644298092119314	0.669748779704355	19.3883059937003	19.3901806920459	19.3923800463744
AT5G18420.2	0	1	1	0.107754629230657	0.233717106315412	0.38511982119943	15.5774527438078	15.655158902535	15.7183541486632
AT5G18550.1	0.525	0.0606071329055692	0.415434347370901	-4.29713869909565	-2.56044591499587	-1.48709531031603	13.8600127622921	14.7116619604981	15.2497192934539
AT5G19320.1	0	1	1	-0.25467732950203	0.394511679058096	0.724623007147495	15.802807821912	16.1209502914607	16.2877142417401
AT5G19350.1	0	1	1	0.397524000976128	0.510600376510094	0.58605127234342	15.8405376249651	15.895632835386	15.9315371777101
AT5G19485.1	0	1	1	-0.0382587991700293	0.504948971457914	0.727302361498846	23.8325978095838	24.1031456213602	24.2124656022648
AT5G19550.1	0	1	1	0.468417388827812	0.660021250647272	0.774999406440428	16.386296638847	16.4837441513349	16.5365017157086
AT5G19690.1	0.741	1.08414174127169e-54	1.13533732349841e-53	1.36726960026146	2.29701322326524	3.98787637047534	13.7362858251311	14.590748042971	15.0820365178067
AT5G19780.1	0	1	1	-1.44440599080141	-1.41462185004657	-1.38917116246153	19.3011266469519	19.3030013452975	19.305200699626
AT5G19820.1	0	1	1	-0.800221592104521	-0.770437451349681	-0.744986763764643	18.6107176912767	18.6125923896223	18.6147917439509
AT5G20000.1	0.949	1.73782167021151e-215	3.93095261801843e-214	0.911950777903107	1.15835945422245	1.29748041620607	16.109111281742	16.1773599872037	16.2970808861396
AT5G20290.1	0	1	1	-0.238918977436992	-0.209134836682155	-0.183684149097114	17.6434297368138	17.6453044351594	17.647503789488
AT5G20320.1	1	9.33263618504238e-302	7.53943680377352e-300	2.62495437479632	3.12221150033283	3.54906678077429	17.5235043592121	17.7460544729523	17.9828256568844
AT5G20490.2	0	1	1	-0.751895575057958	-0.722111434303118	-0.696660746718078	16.9858567737294	16.987731472075	16.9899308264035
AT5G20630.1	0	1	1	0.665337720337698	0.695121861092538	0.720572548677578	19.4207252536449	19.4225999519905	19.424799306319
AT5G20890.1	0.014	1	1	0.677970209561664	0.811122718010654	1.1038145501823	15.9482886703198	16.0155508475255	16.1614171624267
AT5G20950.3	0	1	1	-0.518466645125485	-0.488682504370644	-0.463231816785603	18.1179913045982	18.1198660029438	18.1220653572723
AT5G21274.1	0.976	1.16754385361178e-253	4.55342102908596e-252	-5.69829366129801	-3.99957160777104	-2.87601175142818	14.6069157684462	15.4780716643044	16.0469200586761
AT5G21326.1	0	1	1	-0.515551709410432	-0.485767568655594	-0.460316881070551	16.4017622664776	16.4036369648232	16.4058363191517
AT5G22060.1	0	1	1	0.232092353928716	0.261876494683553	0.287327182268594	18.1993578596395	18.2012325579851	18.2034319123136
AT5G22330.1	0	1	1	0.245159533328343	0.358619750867251	0.45006334265579	16.1480834484346	16.2051127365151	16.2524960704999
AT5G22650.1	0	1	1	-0.0641446428225471	-0.0343605020677106	-0.0089098144826698	16.6995367429715	16.7014114413171	16.7036107956456
AT5G22770.1	0	1	1	-0.456320491144475	-0.324328325153343	-0.179531358369705	15.9091378849084	15.9702976946419	16.0559538103393
AT5G22880.1	0	1	1	0.31847850748994	0.348262648244781	0.37371333582982	19.4656331288011	19.4675078271467	19.4697071814752
AT5G23060.1	0	1	1	0.748195938725736	0.777980079480573	0.803430767065616	18.4705324136568	18.4724071120024	18.474606466331
AT5G23340.1	0	1	1	0.339723643470238	0.583714556880003	0.8950487924098	15.3826715163634	15.4982323256571	15.653236909465
AT5G23740.1	0	1	1	0.871406945362017	0.96535545968484	1.05449276509455	16.4587598295033	16.4994188196605	16.5437497519475
AT5G23860.1	0	1	1	0.311930726889862	0.417814024310898	0.555565274675517	17.691282149114	17.7445805261396	17.8113520744159
AT5G23880.1	0.052	1	1	-3.15612961391322	-1.53845015498364	-0.488164726663835	13.3971896096294	14.1984976860166	14.7321216364281
AT5G24280.1	0	1	1	0.0427902220097809	0.520626288050855	0.802840290756055	15.3072768359426	15.527091673632	15.715172658868
AT5G25060.1	0	1	1	-0.13258095352077	0.039300675623008	0.177893855901975	15.9492229774965	16.0145742183732	16.0917865369898
AT5G25460.1	0	1	1	-0.786584246794884	-0.466247198093078	-0.106739113937812	17.2693730222759	17.449152657235	17.630217499563
AT5G25757.1	0	1	1	-0.434782470632561	-0.306389557639045	-0.182008518576374	16.1995499557349	16.2622263373049	16.3242790844517
AT5G25980.2	0	1	1	0.254211603694914	0.283995744449752	0.309446432034795	20.0512985019312	20.0531732002768	20.0553725546053
AT5G26000.1	0	1	1	-0.423730664842901	-0.393946524088065	-0.368495836503026	17.1570889710997	17.1589636694453	17.1611630237738
AT5G26210.1	0	1	1	-0.282078680809289	-0.252294540054452	-0.226843852469413	18.119836174871	18.1217108732166	18.1239102275451
AT5G26260.1	0	1	1	0.265903031459788	0.374288010843273	0.473419617381646	16.2534347385828	16.2991328964983	16.3562504302386
AT5G26360.1	0	1	1	-0.818118247139389	-0.788334106384549	-0.762883418799509	16.7130352716499	16.7149099699955	16.7171093243241
AT5G26710.1	0	1	1	-0.263566384262716	0.177845386414114	1.35180214629722	15.5023851176971	15.6462565780398	16.2672868248763
AT5G26742.2	0	1	1	0.510776586917633	0.657937724615716	0.786056579618502	15.3957490784987	15.4681029542978	15.5282476302616
AT5G26830.1	0	1	1	0.562566769403355	0.718784406055525	0.829514751156851	15.7773338306857	15.8511045238116	15.9068356114539
AT5G27030.2	0	1	1	-0.0340690097748229	0.331523496682617	0.83718805266441	15.6735973311581	15.824942539289	16.0809122028553
AT5G27380.1	0	1	1	-0.431208718727039	0.143313709432818	0.509148663147137	15.3600318194354	15.5321397034378	15.8335665379503
AT5G27540.1	0	1	1	-0.482350267265858	-0.45256612651102	-0.42711543892598	17.1037729142408	17.1056476125864	17.107846966915
AT5G27640.2	0.008	1	1	0.528615873271362	0.715821948941577	1.0227688401737	16.4903543501705	16.5807819632241	16.7348008558101
AT5G27650.1	0	1	1	-0.151262387569719	0.081025115671586	0.240488307812881	15.792024903102	15.8794739220081	15.9907987617057
AT5G27770.1	0	1	1	-0.343349491927643	-0.112553074868836	0.111913714065814	16.7935925784457	16.9047496435686	17.0094299215991
AT5G27850.1	0	1	1	0.53767364818022	0.567457788935058	0.592908476520098	16.8120294183013	16.8139041166469	16.8161034709754
AT5G28540.1	0	1	1	0.227356045683263	0.257140186438102	0.282590874023141	18.0575596524779	18.0594343508235	18.061633705152
AT5G28740.1	0	1	1	0.24086274345309	0.37122153635842	0.470894152554221	16.4133977143955	16.47651923315	16.524019087492
AT5G28840.1	0	1	1	-0.165272242570945	0.0035296872582085	0.239715617044159	16.6157484925783	16.6965757830373	16.8136816564927
AT5G28900.1	0.241	1	1	-0.313176861275503	0.796772511208151	1.31117022318368	15.700939805791	15.9768646283691	16.562837444135
AT5G30510.1	0	1	1	-0.0692689235309983	0.0632388367399471	0.189723317726438	15.819529299597	15.8848169679417	15.9498645409215
AT5G35360.3	0	1	1	0.447391551961714	0.560612196806394	0.711569021272988	16.1232095342498	16.1926917675699	16.24925739197
AT5G35630.1	0.096	1	1	1.13873777985994	1.27809361197525	1.59263251615761	18.8873061528477	18.9570682318335	19.1152328190994
AT5G36230.2	0	1	1	-0.299359266921326	-0.269575126166488	-0.244124438581448	16.8119871795548	16.8138618779004	16.8160612322289
AT5G37510.2	0.014	1	1	0.419384121833918	0.754034103723366	1.13342811828951	15.4814559428766	15.6479269295218	15.8222462684525
AT5G37600.1	0	1	1	-0.438665247873849	-0.0788658614238808	0.26096925027671	17.2734615999445	17.4405407727933	17.6173177025605
AT5G37720.1	0	1	1	-0.612743638244111	-0.306079661914409	-0.0583778473623426	16.5548205909524	16.671120716054	16.8282788674018
AT5G38420.1	0	1	1	-0.447079951374786	-0.407925569576531	-0.368829674603362	18.3380643374832	18.3523716179949	18.3669688417831
AT5G38480.1	0.995	7.73850530630068e-289	4.60644710601372e-287	-2.05079310871195	-1.94138948547876	-1.78622627429512	16.7420295814667	16.8079413657141	16.8664200890583
AT5G38830.1	0	1	1	-0.325406261314975	0.033338593755713	0.320241757029382	15.8313693957591	16.0154300410312	16.1552824144352
AT5G40490.1	0	1	1	0.152721277794453	0.182505418549291	0.207956106134331	17.4251829087044	17.42705760705	17.4292569613785
AT5G41210.1	0.595	1.02229114441546e-09	8.25865203095628e-09	0.108936546366113	1.34990228094602	2.01701790363723	15.8871766274096	16.1790121079672	16.732010277787
AT5G41670.1	0	1	1	-0.587120788324682	-0.457379344611906	-0.284853768148851	15.9572845428671	16.0487748245111	16.107886512892
AT5G41770.1	0	1	1	-0.0629442815334306	0.188783586504123	0.344383362568228	16.0648839805397	16.1891659181204	16.270397789007
AT5G41950.1	0.566	1.6755153954467e-05	0.000125497212731803	-3.89634661847476	-2.21059269516674	-1.01619854254197	13.6625394648337	14.4930203359192	15.1089898937615
AT5G42080.1	0	1	1	-0.500712114428988	-0.470927973674153	-0.44547728608911	15.7882394449697	15.7901141433153	15.7923134976438
AT5G42270.1	0.429	0.999997043001062	1	-3.97368739536046	-2.3041455186876	-1.28400041784355	13.8107901626402	14.6471979985246	15.165186772773
AT5G42820.1	0.13	1	1	0.641686188600715	1.01430290985034	1.16572017671288	17.070911190131	17.2581182551494	17.332300070374
AT5G42970.1	0	1	1	0.365568897109545	0.395353037864384	0.420803725449425	16.1848621347541	16.1867368330997	16.1889361874282
AT5G42980.1	0	1	1	-1.56640333853096	-0.150817133439296	0.264651389538432	15.5729099851889	15.7852180340531	16.5179270952155
AT5G43010.1	0	1	1	0.540551738529526	0.641222388204199	0.719568552264345	16.4250240845633	16.4707645932745	16.5073712558113
AT5G43560.1	0	1	1	-0.421680264796946	-0.391896124042109	-0.366445436457069	18.117209923254	18.1190846215996	18.1212839759282
AT5G43940.2	0	1	1	1.01972650550138	1.09106337713133	1.15835839611127	17.3014284789038	17.3312016294086	17.3644031567155
AT5G43960.1	0	1	1	-0.205307767309894	-0.0783858170004692	0.0144089705960274	15.9632637491355	16.0278330814061	16.069856966321
AT5G43970.1	0	1	1	-0.531838990564483	0.0405894128846836	0.457332681101749	15.9060410882703	16.1366626162947	16.3967513057098
AT5G44020.1	0.851	2.67688038870554e-120	3.73771817237774e-119	-4.66058325217202	-2.92975018630142	-1.87962664137851	14.0699178087924	14.9317863534544	15.4530537621509
AT5G44070.1	0	1	1	-0.0981824832904074	-0.0683983425355682	-0.0429476549505297	17.4318627995752	17.4337374979208	17.4359368522493
AT5G44090.2	0.953	1.2656940513678e-220	3.11195646108039e-219	-5.5195514154428	-3.80926879342645	-2.78065946640097	14.5685050481188	15.4121566559076	15.9348383174603
AT5G44320.1	0	1	1	-0.785505143572349	0.320588227650814	0.798819918523442	15.5066835659641	15.7567311180641	16.302913857314
AT5G44340.1	0	1	1	-0.872949031778702	-0.843164891023862	-0.817714203438822	19.3219073951134	19.323782093459	19.3259814477875
AT5G44380.2	0	1	1	0.0142561697433508	0.404957612825224	0.961349357224678	15.5155437159066	15.7077294417887	15.9745648619017
AT5G44400.1	0.999	9.34196882121384e-299	6.60360421049554e-297	1.51658431996772	1.90611890994137	2.15132104582465	16.709184344411	16.9160342257476	17.0270942309995
AT5G44800.1	0.682	1.82200409644056e-31	1.71723886089523e-30	4.37438196162854	5.28985417272968	6.89928047570921	15.2433841483525	16.0535344014959	16.5243642477972
AT5G45280.2	0.581	1.68094107136362e-07	1.32023913313351e-06	-4.0480642908071	-2.30172636241571	-1.1280447316033	13.6821245683425	14.551319927422	15.0881055412508
AT5G45510.1	0.716	5.95183143262305e-44	6.11956486390606e-43	-1.82379571836074	-1.33666087815253	-0.880956533075412	16.7635333381206	16.979936944834	17.2174182226063
