protein	pval	fdr	lower_ci_logFC	median_logFC	upper_ci_logFC	lower_ci_av_exprs	median_av_exprs	upper_ci_av_exprs
AT1G52740.1	0.332371287679004	0.821402232129927	0.860904205356162	1.21772860350383	2.16605719890125	14.0858010703388	14.5524012764011	14.6620221009967
AT1G53240.1	0.267803507083156	0.821402232129927	-0.626958157229904	1.52674605532593	2.20182034675751	13.0685087579446	13.1018154635074	13.1100510132213
AT1G54010.1	0.951342392376724	0.966659175080464	-0.0652883896548812	-0.0652883896548812	-0.0652883896548812	16.9870378483207	16.9870378483207	16.9870378483207
AT1G54270.1	0.055225687407088	0.821402232129927	1.93147389914108	1.93147389914108	1.93147389914108	19.360427905291	19.360427905291	19.360427905291
AT1G54410.1	0.270604289606175	0.821402232129927	-0.561119891441155	0.948414229407564	3.33456046773276	12.6418861837993	13.7304911803796	14.0652440636463
AT1G54690.1	0.869464987755875	0.914919586546625	0.166980545050753	0.166980545050753	0.166980545050753	20.5606210362275	20.5606210362275	20.5606210362275
AT1G54780.1	0.0043137754678681	0.490044893149816	1.47003479780023	1.66139727866966	4.2744685932987	12.6439565549647	13.4190136463398	13.8526711254065
AT1G55490.1	0.706634957094863	0.85319954069529	-0.262131662217229	-0.241961354719279	0.768404202433241	12.5307211751603	14.4094123714055	14.4355479745707
AT1G56070.1	0.440714841643441	0.834347056669751	0.686459030480185	0.686459030480185	0.686459030480185	18.5830654686424	18.5830654686424	18.5830654686424
AT1G56110.1	0.497290975676921	0.834347056669751	0.687946514807573	0.976973122649042	1.7509266485732	14.0695622089543	14.8649329623109	15.543214036963
AT1G57720.1	0.304238398274462	0.821402232129927	-1.71272440844831	-1.18585168427606	-1.13945661376441	14.1306338076412	14.1317100518118	14.2045481654418
AT1G57860.1	0.450396071760505	0.834347056669751	0.0699563923583481	0.200314871673757	3.50428876254494	13.4188046902783	14.6842859619809	14.9162818499837
AT1G59359.1	0.123027604297221	0.821402232129927	0.931421634277868	2.98201475322634	3.18946337350361	13.8875287488181	13.928534954628	13.9422287864879
AT1G59610.1	0.413256584528133	0.826038140178114	-1.60277001414035	-0.973292502340635	-0.696734966289747	14.6052426547498	14.856677812009	15.1330327789789
AT1G61520.1	0.311207247939559	0.821402232129927	1.63868238806898	2.02617961401979	2.12246996739236	13.9796329558734	14.6385917486069	15.0469876268612
AT1G62740.1	0.00755553979507771	0.659917456808305	3.13902487934809	3.59560834563651	5.81201720650894	12.4513528388752	13.5595572693114	13.7878490024556
AT1G65590.1	0.691463468111144	0.852741961512368	-0.751863489319872	0.0496185723503313	0.0874538581777918	13.6483557835372	14.1945165959825	14.2822294307304
AT1G65870.1	0.502499603934545	0.834347056669751	1.16650345846865	1.2279679038287	1.38847521562164	15.0683272682901	15.4157849506543	15.5827618287066
AT1G65930.1	0.685099420361982	0.852741961512368	0.0854144975048085	0.597308662027475	0.847427037515843	13.8996349537385	13.9053561857505	14.4180077778487
AT1G65980.1	0.670327678548277	0.852741961512368	-0.829274788342355	-0.775944979704613	-0.293123245709374	14.0466762541893	14.4438044977304	14.460142309952
AT1G67090.1	0.269756765952448	0.821402232129927	1.62304658303676	1.97559190272458	2.9627779328247	15.9291299613227	16.4227229763727	16.5989956362166
AT1G67230.1	0.410850727222388	0.826038140178114	-1.85053568904894	-0.457678464679206	0.815665122977384	14.4444448004377	14.4966229418925	14.5232518919929
AT1G67430.1	0.421211936921583	0.826038140178114	0.820345572801483	1.69749388202932	2.59195066482449	14.7180440739499	15.1652724653475	15.6038466199614
AT1G68010.2	0.873039464627237	0.914919586546625	-0.143614667355267	-0.143614667355267	-0.143614667355267	16.6990152808849	16.6990152808849	16.6990152808849
AT1G68560.1	0.267896449783071	0.821402232129927	-2.97086129364686	-2.53442402089075	-1.47084550646956	15.2011456556507	15.4193642920287	15.9511535492393
AT1G68830.1	0.54112079248306	0.834347056669751	-0.593630399249475	-0.0536458744013807	1.52771059368219	13.1888069409298	13.6946243901533	13.83964671127
AT1G69620.1	0.231517230844791	0.821402232129927	1.45272445428464	2.19091080176354	2.7523901928887	15.5059076408757	15.7866473364383	16.1557405101777
AT1G70410.2	0.376785329848893	0.821402232129927	0.608080364551749	0.666228709103445	1.85311642491941	13.5224002740468	13.9656563651471	14.5168973568174
AT1G71695.1	0.579374051402094	0.835789643116255	-1.83035176731305	-0.628393791369395	-0.482957801419059	15.7702859277078	16.3712649156796	16.4439829106548
AT1G72150.1	0.801630295910981	0.883543574614646	-0.34665916187133	-0.261145028267546	0.383087895073358	13.7153631591664	14.8570773153746	15.049731490372
